,exp_path,batch_size,bn,cpu,device,dropout,dropout_rate,epochs,exp_no,gamma,kfold,loss_fn,lr,model,note,optim,scheduler,step_size,0.0 f1-score,0.0 precision,0.0 recall,0.0 support,1.0 f1-score,1.0 precision,1.0 recall,1.0 support,accuracy,macro avg f1-score,macro avg precision,macro avg recall,macro avg support,weighted avg f1-score,weighted avg precision,weighted avg recall,weighted avg support,conv_blocks,filters,hidden_layers,hidden_units,kernel_size
1772,..\experiments\400,256,FALSE,FALSE,0,FALSE,0.5,128,400,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.941617306,0.940681492,0.94263735,413.8,0.86882076,0.871143074,0.866932199,186.2,0.919333333,0.905219033,0.905912283,0.904784774,600,0.919336431,0.919528853,0.919333333,600,2,8,3,128,3
2351,..\experiments\922,256,FALSE,FALSE,0,FALSE,0.5,128,922,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.941579679,0.941014009,0.942549952,413.8,0.868691559,0.872400404,0.86676811,186.2,0.919333333,0.905135619,0.906707207,0.904659031,600,0.919265082,0.920022745,0.919333333,600,2,128,5,128,5
1753,..\experiments\384,256,FALSE,FALSE,0,FALSE,0.5,128,384,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.939348424,0.962279772,0.917696181,413.8,0.872878531,0.832558923,0.91832282,186.2,0.918,0.906113477,0.897419347,0.9180095,600,0.919095341,0.922632486,0.918,600,1,8,3,128,1
1524,..\experiments\237,256,FALSE,FALSE,0,FALSE,0.5,128,237,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.94330917,0.929201413,0.959295765,413.8,0.863363926,0.90935882,0.828726334,186.2,0.920333333,0.903336548,0.919280117,0.894011049,600,0.918890247,0.922208722,0.920333333,600,3,16,2,16,5
1647,..\experiments\289,256,FALSE,FALSE,0,FALSE,0.5,128,289,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.940261484,0.948377471,0.932747901,413.8,0.870656266,0.85531016,0.888503384,186.2,0.918333333,0.905458875,0.901843815,0.910625643,600,0.918808218,0.920484474,0.918333333,600,2,16,2,128,1
396,..\experiments\1354,256,FALSE,FALSE,0,FALSE,0.5,128,1354,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.941632361,0.937309662,0.946208086,413.8,0.867152047,0.87615751,0.859154001,186.2,0.919,0.904392204,0.906733586,0.902681043,600,0.918798628,0.919103491,0.919,600,2,128,2,256,5
826,..\experiments\1741,256,FALSE,FALSE,0,FALSE,0.8,128,1741,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.935751803,0.995152221,0.883884047,413.8,0.879839794,0.794074743,0.99035379,186.2,0.916333333,0.907795798,0.894613482,0.937118918,600,0.918765637,0.933900751,0.916333333,600,1,128,3,64,3
2297,..\experiments\874,256,FALSE,FALSE,0,FALSE,0.5,128,874,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.93958747,0.953719225,0.927417413,413.8,0.871482945,0.850812098,0.898698753,186.2,0.918,0.905535207,0.902265662,0.913058083,600,0.918649026,0.922685019,0.918,600,3,128,4,256,3
1833,..\experiments\456,256,FALSE,FALSE,0,FALSE,0.5,128,456,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.942355012,0.92803474,0.957824496,413.8,0.864953086,0.90081543,0.834816867,186.2,0.919333333,0.903654049,0.914425085,0.896320682,600,0.918564029,0.920406246,0.919333333,600,1,8,2,64,1
2425,..\experiments\99,256,TRUE,FALSE,0,FALSE,0.8,128,99,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.94003237,0.948266328,0.933607861,413.8,0.870134992,0.859586112,0.888169519,186.2,0.918,0.905083681,0.90392622,0.91088869,600,0.918405928,0.922364491,0.918,600,,,,,
2382,..\experiments\950,256,FALSE,FALSE,0,FALSE,0.5,128,950,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.940897897,0.938503603,0.943663316,413.8,0.867191801,0.873561906,0.862528361,186.2,0.918333333,0.904044849,0.906032755,0.903095839,600,0.918256552,0.9189648,0.918333333,600,2,256,5,256,5
1910,..\experiments\525,256,FALSE,FALSE,0,FALSE,0.5,128,525,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.94098134,0.93677266,0.945348456,413.8,0.866545402,0.876131174,0.857816546,186.2,0.918333333,0.903763371,0.906451917,0.901582501,600,0.918095055,0.918226311,0.918333333,600,3,16,2,128,5
1056,..\experiments\1949,256,TRUE,FALSE,0,FALSE,0.5,256,1949,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.936588508,0.968072484,0.91175283,413.8,0.875976026,0.843537487,0.927371585,186.2,0.916666667,0.906282267,0.905804985,0.919562207,600,0.9180492,0.929808829,0.916666667,600,1,128,4,128,4
483,..\experiments\1432,256,FALSE,FALSE,0,FALSE,0.5,128,1432,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.938716456,0.958225964,0.920111141,413.8,0.871005598,0.835216987,0.910708649,186.2,0.917,0.904861027,0.896721475,0.915409895,600,0.917988696,0.920777638,0.917,600,2,128,3,256,3
1778,..\experiments\406,256,FALSE,FALSE,0,FALSE,0.5,128,406,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.939432762,0.948518896,0.932179805,413.8,0.869678663,0.857450035,0.889393987,186.2,0.917333333,0.904555713,0.902984466,0.910786896,600,0.917839527,0.921916082,0.917333333,600,2,32,3,128,5
660,..\experiments\1592,256,FALSE,FALSE,0,FALSE,0.5,128,1592,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.939539918,0.948762463,0.930529584,413.8,0.86862276,0.850676028,0.887509826,186.2,0.917333333,0.904081339,0.899719245,0.909019705,600,0.917827157,0.918754279,0.917333333,600,2,256,5,256,1
886,..\experiments\1796,256,TRUE,FALSE,0,FALSE,0.5,128,1796,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.93367029,0.977372961,0.902098294,413.8,0.881203539,0.842295191,0.948550282,186.2,0.915666667,0.907436915,0.909834076,0.925324288,600,0.917703106,0.93677375,0.915666667,600,1,128,3,64,4
1661,..\experiments\300,256,FALSE,FALSE,0,FALSE,0.5,128,300,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.940999893,0.934507619,0.947663301,413.8,0.864485196,0.879673806,0.850188255,186.2,0.918,0.902742545,0.907090713,0.898925778,600,0.91755009,0.917489387,0.918,600,3,8,2,128,1
787,..\experiments\1706,256,FALSE,FALSE,0,TRUE,0.8,128,1706,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.935289575,0.986856024,0.890096904,413.8,0.877208714,0.801333454,0.974197468,186.2,0.915333333,0.906249145,0.894094739,0.932147186,600,0.917525843,0.930545277,0.915333333,600,1,128,3,64,4
474,..\experiments\1424,256,FALSE,FALSE,0,FALSE,0.5,128,1424,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.939253524,0.949215136,0.929554123,413.8,0.868250414,0.849037916,0.88860959,186.2,0.917,0.903751969,0.899126526,0.909081856,600,0.91751612,0.918563387,0.917,600,1,256,3,256,3
481,..\experiments\1430,256,FALSE,FALSE,0,FALSE,0.5,128,1430,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.938751673,0.954424442,0.923866514,413.8,0.868929118,0.84111779,0.899848455,186.2,0.916666667,0.903840395,0.897771116,0.911857485,600,0.917451194,0.91972472,0.916666667,600,2,256,3,256,1
1305,..\experiments\2172,256,FALSE,FALSE,0,FALSE,0.8,256,2172,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.93450078,0.999463807,0.877579036,413.8,0.878587648,0.784749454,0.998882682,186.2,0.915,0.906544214,0.892106631,0.938230859,600,0.917426925,0.93348841,0.915,600,1,128,3,64,2
1546,..\experiments\239,256,FALSE,FALSE,0,FALSE,0.5,128,239,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.941755561,0.928702623,0.957397125,413.8,0.861831827,0.905398623,0.832363796,186.2,0.918333333,0.901793694,0.917050623,0.89488046,600,0.917251585,0.922230845,0.918333333,600,3,64,2,16,5
1953,..\experiments\564,256,FALSE,FALSE,0,FALSE,0.5,128,564,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.94137324,0.93158227,0.952122909,413.8,0.862220658,0.889562786,0.840965313,186.2,0.918,0.901796949,0.910572528,0.896544111,600,0.917092935,0.918724273,0.918,600,1,8,3,64,1
1976,..\experiments\585,256,FALSE,FALSE,0,FALSE,0.5,128,585,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.940619963,0.93591357,0.945541172,413.8,0.862916603,0.874262875,0.852734159,186.2,0.917333333,0.901768283,0.905088222,0.899137666,600,0.916975111,0.917115852,0.917333333,600,2,16,3,64,5
2392,..\experiments\96,256,TRUE,FALSE,0,TRUE,0.5,128,96,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.939907166,0.938305607,0.94190188,413.8,0.865569372,0.868758187,0.863947281,186.2,0.917,0.902738269,0.903531897,0.90292458,600,0.916962516,0.91771688,0.917,600,,,,,
1440,..\experiments\2294,256,FALSE,FALSE,0,FALSE,0.5,64,2294,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.942480058,0.923047954,0.963929076,413.8,0.858919491,0.917035059,0.814447659,186.2,0.918666667,0.900699775,0.920041507,0.889188367,600,0.916951038,0.920788043,0.918666667,600,1,128,2,32,4
1751,..\experiments\382,256,FALSE,FALSE,0,FALSE,0.5,128,382,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.941601781,0.925026423,0.959845479,413.8,0.861763564,0.904738717,0.827680217,186.2,0.918,0.901682672,0.91488257,0.893762848,600,0.916932252,0.91982741,0.918,600,3,32,3,64,5
1887,..\experiments\504,256,FALSE,FALSE,0,FALSE,0.5,128,504,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.941540861,0.923198377,0.960707323,413.8,0.861795209,0.904576107,0.823234114,186.2,0.918,0.901668035,0.913887242,0.891970718,600,0.916857951,0.917596419,0.918,600,2,8,2,128,1
1757,..\experiments\388,256,FALSE,FALSE,0,FALSE,0.5,128,388,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.937538857,0.960254364,0.91603596,413.8,0.869491883,0.829707083,0.914065824,186.2,0.915666667,0.90351537,0.894980724,0.915050892,600,0.916750463,0.920132227,0.915666667,600,1,8,3,128,3
490,..\experiments\1439,256,FALSE,FALSE,0,FALSE,0.5,128,1439,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.937736218,0.956692734,0.919721576,413.8,0.86896968,0.83437001,0.907633334,186.2,0.915666667,0.903352949,0.895531372,0.913677455,600,0.916698928,0.919596954,0.915666667,600,3,256,3,256,1
580,..\experiments\152,256,FALSE,FALSE,0,FALSE,0.5,300,152,0.1,5,bce,0.01,conv1d_embed,,adam,TRUE,50,0.941448291,0.926563121,0.957349459,413.8,0.860636214,0.89634778,0.830270822,186.2,0.917666667,0.901042252,0.91145545,0.893810141,600,0.916647603,0.918013486,0.917666667,600,,,,,
400,..\experiments\1358,256,FALSE,FALSE,0,FALSE,0.5,128,1358,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.939275075,0.944193728,0.934528035,413.8,0.864766344,0.855725072,0.874554086,186.2,0.916333333,0.90202071,0.8999594,0.90454106,600,0.916589276,0.917189566,0.916333333,600,3,256,2,256,1
1469,..\experiments\232,256,FALSE,FALSE,0,FALSE,0.5,128,232,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.941986652,0.921910748,0.963273768,413.8,0.858764631,0.909369948,0.81542625,186.2,0.918,0.900375641,0.915640348,0.889350009,600,0.916553836,0.918133474,0.918,600,3,8,2,16,3
1785,..\experiments\412,256,FALSE,FALSE,0,FALSE,0.5,128,412,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.937478095,0.955556595,0.920931989,413.8,0.868836175,0.840987521,0.90190228,186.2,0.915666667,0.903157135,0.898272058,0.911417134,600,0.916475395,0.919958766,0.915666667,600,3,8,3,128,3
2262,..\experiments\842,256,FALSE,FALSE,0,FALSE,0.5,128,842,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.939838121,0.935000816,0.944932186,413.8,0.863529847,0.8746444,0.853638896,186.2,0.916666667,0.901683984,0.904822608,0.899285541,600,0.916381155,0.916647198,0.916666667,600,2,256,4,128,5
1017,..\experiments\1913,256,TRUE,FALSE,0,TRUE,0.5,256,1913,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.936101267,0.965936362,0.910299266,413.8,0.871637284,0.830669975,0.92570416,186.2,0.915,0.903869275,0.898303168,0.918001713,600,0.916344091,0.92446055,0.915,600,1,128,4,128,4
387,..\experiments\1346,256,FALSE,FALSE,0,FALSE,0.5,128,1346,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.93888043,0.941966646,0.936021965,413.8,0.865269172,0.858826204,0.872708396,186.2,0.916,0.902074801,0.900396425,0.90436518,600,0.916254546,0.916972175,0.916,600,1,256,2,256,5
1633,..\experiments\276,256,FALSE,FALSE,0,FALSE,0.5,128,276,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.93772685,0.951905702,0.924680199,413.8,0.867464921,0.84258844,0.896984777,186.2,0.915333333,0.902595885,0.897247071,0.910832488,600,0.916133977,0.91911283,0.915333333,600,1,8,2,128,1
385,..\experiments\1344,256,FALSE,FALSE,0,FALSE,0.5,128,1344,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.938885175,0.940675942,0.93715584,413.8,0.864996391,0.86090288,0.869367265,186.2,0.916,0.901940783,0.900789411,0.903261553,600,0.916094005,0.916315556,0.916,600,1,64,2,256,5
2112,..\experiments\707,256,FALSE,FALSE,0,FALSE,0.5,128,707,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.940185278,0.92963268,0.951453569,413.8,0.862105289,0.886431459,0.840919551,186.2,0.916666667,0.901145284,0.90803207,0.89618656,600,0.91608626,0.91702416,0.916666667,600,2,256,2,256,5
390,..\experiments\1349,256,FALSE,FALSE,0,FALSE,0.5,128,1349,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.93880584,0.940875795,0.936857203,413.8,0.863608816,0.859811383,0.867957766,186.2,0.915666667,0.901207328,0.900343589,0.902407484,600,0.915802275,0.916188146,0.915666667,600,2,256,2,256,1
1449,..\experiments\2301,256,FALSE,FALSE,0,FALSE,0.5,64,2301,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.936266899,0.961655991,0.915979857,413.8,0.868855325,0.843304826,0.911808983,186.2,0.914666667,0.902561112,0.902480408,0.91389442,600,0.915761448,0.925601229,0.914666667,600,1,128,3,64,2
1672,..\experiments\310,256,FALSE,FALSE,0,FALSE,0.5,128,310,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.940121288,0.927830949,0.953502851,413.8,0.860529067,0.891085184,0.835361954,186.2,0.916333333,0.900325178,0.909458066,0.894432402,600,0.915620234,0.917334064,0.916333333,600,3,32,2,128,5
1445,..\experiments\2299,256,FALSE,FALSE,0,FALSE,0.5,64,2299,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.933246633,0.982731282,0.891836099,413.8,0.875276363,0.812081043,0.961657237,186.2,0.913333333,0.904261498,0.897406162,0.926746668,600,0.915600002,0.930478047,0.913333333,600,1,128,3,32,3
1642,..\experiments\284,256,FALSE,FALSE,0,FALSE,0.5,128,284,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.938890865,0.93714408,0.940983056,413.8,0.86286062,0.868946666,0.858563377,186.2,0.915666667,0.900875742,0.903045373,0.899773216,600,0.915555909,0.916228117,0.915666667,600,1,8,2,128,5
2240,..\experiments\822,256,FALSE,FALSE,0,FALSE,0.5,128,822,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.93869426,0.93760713,0.940446134,413.8,0.862447183,0.867328838,0.860240188,186.2,0.915333333,0.900570721,0.902467984,0.900343161,600,0.915318472,0.916609573,0.915333333,600,3,64,4,64,5
477,..\experiments\1427,256,FALSE,FALSE,0,FALSE,0.5,128,1427,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.937436769,0.948944261,0.926269206,413.8,0.865220779,0.843018915,0.888955161,186.2,0.914666667,0.901328774,0.895981588,0.907612184,600,0.915316405,0.916662616,0.914666667,600,1,256,3,256,5
671,..\experiments\1601,256,FALSE,FALSE,0,FALSE,0.5,128,1601,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.938884185,0.934945748,0.943147044,413.8,0.861589307,0.870337844,0.854258989,186.2,0.915333333,0.900236746,0.902641796,0.898703017,600,0.915081053,0.915500053,0.915333333,600,3,256,5,256,1
2172,..\experiments\761,256,FALSE,FALSE,0,FALSE,0.5,128,761,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.939526051,0.928807197,0.950698213,413.8,0.859744115,0.884427814,0.837379712,186.2,0.915666667,0.899635083,0.906617506,0.894038963,600,0.914978801,0.915321481,0.915666667,600,2,256,3,128,5
1014,..\experiments\1910,256,TRUE,FALSE,0,TRUE,0.5,256,1910,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.935680907,0.946268927,0.932849455,413.8,0.868675009,0.881048523,0.878443611,186.2,0.914333333,0.902177958,0.913658725,0.905646533,600,0.914920162,0.92773577,0.914333333,600,1,128,4,64,4
2082,..\experiments\680,256,FALSE,FALSE,0,FALSE,0.5,128,680,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.939424544,0.928129137,0.951463634,413.8,0.859864994,0.888492746,0.835360582,186.2,0.915666667,0.899644769,0.908310942,0.893412108,600,0.914886665,0.915866208,0.915666667,600,2,256,2,128,5
1439,..\experiments\2293,256,FALSE,FALSE,0,FALSE,0.5,64,2293,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.942006575,0.922575755,0.963313349,413.8,0.852283431,0.907259588,0.809278831,186.2,0.917,0.897145003,0.914917671,0.88629609,600,0.914862057,0.917613349,0.917,600,1,128,2,32,3
1791,..\experiments\418,256,FALSE,FALSE,0,FALSE,0.5,128,418,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.938745229,0.93238727,0.945257591,413.8,0.86004377,0.87441502,0.846510803,186.2,0.915,0.8993945,0.903401145,0.895884197,600,0.914576375,0.914512146,0.915,600,3,32,3,128,5
1883,..\experiments\500,256,FALSE,FALSE,0,FALSE,0.5,128,500,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.939013991,0.928976666,0.949634658,413.8,0.859414394,0.881332013,0.839930301,186.2,0.915,0.899214192,0.905154339,0.894782479,600,0.914479695,0.915166138,0.915,600,1,8,2,128,5
1646,..\experiments\288,256,FALSE,FALSE,0,FALSE,0.5,128,288,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.93727431,0.944560671,0.931062569,413.8,0.862730134,0.851693217,0.878023555,186.2,0.914,0.900002222,0.898126944,0.904543062,600,0.914449731,0.916977181,0.914,600,2,8,2,128,1
2030,..\experiments\633,256,FALSE,FALSE,0,FALSE,0.5,128,633,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.937961104,0.940997206,0.935481102,413.8,0.860543535,0.857488581,0.865835099,186.2,0.914333333,0.89925232,0.899242893,0.900658101,600,0.914393884,0.915522683,0.914333333,600,3,16,3,128,5
1651,..\experiments\292,256,FALSE,FALSE,0,FALSE,0.5,128,292,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.938403769,0.93557298,0.941550539,413.8,0.86014159,0.867705046,0.854318572,186.2,0.914666667,0.89927268,0.901639013,0.897934555,600,0.914378309,0.914832551,0.914666667,600,2,8,2,128,3
561,..\experiments\1502,256,FALSE,FALSE,0,FALSE,0.5,128,1502,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.93610982,0.954030239,0.918983479,413.8,0.864605241,0.832286896,0.900192384,186.2,0.913333333,0.90035753,0.893158568,0.909587932,600,0.914257837,0.916722719,0.913333333,600,1,256,4,256,1
1054,..\experiments\1947,256,TRUE,FALSE,0,FALSE,0.5,256,1947,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.932978448,0.975672985,0.897258513,413.8,0.871269284,0.813672131,0.949709368,186.2,0.912,0.902123866,0.894672558,0.92348394,600,0.914249073,0.927534947,0.912,600,1,128,4,128,2
941,..\experiments\1845,256,FALSE,FALSE,0,TRUE,0.8,128,1845,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.93197055,0.993961822,0.877591769,413.8,0.873681566,0.783897931,0.988520436,186.2,0.911666667,0.902826058,0.888929877,0.933056103,600,0.914140333,0.929495885,0.911666667,600,1,128,2,128,2
571,..\experiments\1511,256,FALSE,FALSE,0,FALSE,0.5,128,1511,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.935159815,0.958227722,0.913685663,413.8,0.865493028,0.826848474,0.910283577,186.2,0.912666667,0.900326421,0.892538098,0.91198462,600,0.913849883,0.917987058,0.912666667,600,2,256,4,256,1
1750,..\experiments\381,256,FALSE,FALSE,0,FALSE,0.5,128,381,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.937099098,0.939604734,0.934791661,413.8,0.861710563,0.856761409,0.867511984,186.2,0.913666667,0.899404831,0.898183072,0.901151823,600,0.91383432,0.914398954,0.913666667,600,3,16,3,64,5
213,..\experiments\119,256,FALSE,FALSE,0,FALSE,0.8,128,119,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.936770492,0.943856162,0.930319778,413.8,0.861689515,0.849659214,0.876453592,186.2,0.913333333,0.899230003,0.896757688,0.903386685,600,0.913768735,0.915463791,0.913333333,600,,,,,
1777,..\experiments\405,256,FALSE,FALSE,0,FALSE,0.5,128,405,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.93596335,0.950237314,0.923141279,413.8,0.86385114,0.840313735,0.892989796,186.2,0.913,0.899907245,0.895275524,0.908065537,600,0.91373589,0.917195268,0.913,600,2,16,3,128,5
653,..\experiments\1586,256,FALSE,FALSE,0,FALSE,0.5,128,1586,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.93614043,0.94883886,0.923912582,413.8,0.862980637,0.838979166,0.889041035,186.2,0.913,0.899560534,0.893909013,0.906476808,600,0.913732074,0.915409817,0.913,600,1,256,5,256,3
1891,..\experiments\508,256,FALSE,FALSE,0,FALSE,0.5,128,508,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.938249403,0.931074886,0.945677833,413.8,0.857850838,0.872806502,0.843992268,186.2,0.914,0.898050121,0.901940694,0.89483505,600,0.91357195,0.913670044,0.914,600,2,8,2,128,3
2208,..\experiments\794,256,FALSE,FALSE,0,FALSE,0.5,128,794,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.939736251,0.91736528,0.963961825,413.8,0.855595149,0.909890822,0.810150073,186.2,0.915,0.8976657,0.913628051,0.887055949,600,0.913410543,0.916038357,0.915,600,3,256,3,256,3
581,..\experiments\1520,256,FALSE,FALSE,0,FALSE,0.5,128,1520,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.935929995,0.947557544,0.924702647,413.8,0.862108804,0.840242243,0.885697452,186.2,0.912666667,0.899019399,0.893899893,0.90520005,600,0.913286468,0.914704634,0.912666667,600,3,256,4,256,1
567,..\experiments\1508,256,FALSE,FALSE,0,FALSE,0.5,128,1508,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.935277437,0.953988157,0.917496244,413.8,0.863491273,0.829980182,0.900904644,186.2,0.912333333,0.899384355,0.891984169,0.909200444,600,0.913261072,0.916007923,0.912333333,600,1,256,4,256,5
2360,..\experiments\930,256,FALSE,FALSE,0,FALSE,0.5,128,930,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.937347423,0.934744542,0.940478903,413.8,0.858933425,0.866003135,0.854324022,186.2,0.913333333,0.898140424,0.900373839,0.897401462,600,0.913258472,0.914323338,0.913333333,600,3,64,5,128,5
564,..\experiments\1505,256,FALSE,FALSE,0,FALSE,0.5,128,1505,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.93442219,0.959756284,0.910555975,413.8,0.865474441,0.821640755,0.914984169,186.2,0.912,0.899948316,0.890698519,0.912770072,600,0.913236191,0.917224174,0.912,600,1,256,4,256,3
1762,..\experiments\392,256,FALSE,FALSE,0,FALSE,0.5,128,392,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.936006731,0.946732931,0.925761049,413.8,0.86187222,0.841765496,0.884161676,186.2,0.912666667,0.898939475,0.894249214,0.904961362,600,0.913232677,0.9147843,0.912666667,600,1,8,3,128,5
1632,..\experiments\275,256,FALSE,FALSE,0,FALSE,0.5,128,275,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.939696267,0.916853558,0.963823229,413.8,0.853139344,0.908651193,0.80466065,186.2,0.914666667,0.896417805,0.912752376,0.88424194,600,0.913122654,0.9146391,0.914666667,600,3,64,2,64,5
2060,..\experiments\660,256,FALSE,FALSE,0,FALSE,0.5,128,660,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.939696267,0.916853558,0.963823229,413.8,0.853139344,0.908651193,0.80466065,186.2,0.914666667,0.896417805,0.912752376,0.88424194,600,0.913122654,0.9146391,0.914666667,600,3,64,2,64,5
1103,..\experiments\1991,256,FALSE,FALSE,0,TRUE,0.8,256,1991,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.93100965,0.992977702,0.877199166,413.8,0.871759427,0.783586872,0.986392077,186.2,0.910333333,0.901384538,0.888282287,0.931795622,600,0.912976762,0.929258529,0.910333333,600,1,128,2,128,4
